,likes,Checkins,Returns,Category,commBase,comm24,comm48,comm24_1,"diff_24,48",baseTime,length,shares,hrs,sun_pub,mon_pub,tue_pub,wed_pub,thu_pub,fri_pub,sat_pub,sun_base,mon_base,tue_base,wed_base,thu_base,fri_base,sat_base,output
3991,420838,148,606,39,9,0,4,6,-4,64,44,42,24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3992,420838,148,606,39,25,2,23,24,-21,46,1229,58,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
3993,420838,148,606,39,28,28,0,28,28,20,121,30,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4
3994,420838,148,606,39,24,24,0,24,24,23,14,26,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
3995,420838,148,606,39,25,25,0,25,25,8,33,45,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7
3996,420838,148,606,39,38,13,25,36,-12,32,12,49,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
3997,420838,148,606,39,55,14,41,49,-27,36,11,42,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3998,420838,148,606,39,38,11,27,36,-16,38,104,20,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3999,420838,148,606,39,43,43,0,43,43,7,53,49,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,40
4000,420838,148,606,39,7,0,7,7,-7,42,166,11,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4001,420838,148,606,39,4,0,0,6,0,71,155,3,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4002,420838,148,606,39,14,0,7,12,-7,52,18,15,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4003,420838,148,606,39,4,1,3,4,-2,30,77,14,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4004,420838,148,606,39,34,34,0,34,34,14,18,26,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5
4005,420838,148,606,39,24,24,0,24,24,11,64,17,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,11
4006,420838,148,606,39,29,29,0,29,29,20,95,30,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4007,420838,148,606,39,29,29,0,29,29,19,116,23,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7
4008,420838,148,606,39,5,5,0,5,5,17,29,40,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
4009,420838,148,606,39,29,0,3,26,-3,64,81,4,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4010,420838,148,606,39,22,22,0,22,22,4,2,32,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13
4011,420838,148,606,39,8,8,0,8,8,15,38,109,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
4012,420838,148,606,39,77,3,18,67,-15,62,0,31,24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4013,420838,148,606,39,47,0,37,47,-37,53,21,32,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4014,420838,148,606,39,22,22,0,22,22,10,223,30,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9
4015,420838,148,606,39,31,31,0,31,31,7,48,44,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,21
4016,420838,148,606,39,91,91,0,91,91,16,268,587,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,32
4017,420838,148,606,39,56,5,51,52,-46,42,126,17,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4018,420838,148,606,39,20,20,0,20,20,24,448,16,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4019,420838,148,606,39,51,51,0,51,51,16,255,63,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,10
4020,420838,148,606,39,38,9,29,35,-20,37,42,782,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4
4021,420838,148,606,39,16,16,0,16,16,24,116,130,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
4022,420838,148,606,39,22,19,3,22,16,25,58,45,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5
4023,420838,148,606,39,77,14,63,72,-49,42,58,34,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
4024,420838,148,606,39,8,8,0,8,8,12,61,24,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6
4025,420838,148,606,39,2,2,0,2,2,20,83,6,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
4026,420838,148,606,39,15,5,10,13,-5,41,25,101,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4027,420838,148,606,39,42,42,0,42,42,16,32,28,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6
4028,420838,148,606,39,20,20,0,20,20,10,735,17,24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5
4029,420838,148,606,39,0,0,0,0,0,3,8,35,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,12
4030,420838,148,606,39,25,25,0,25,25,10,18,15,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7
4031,420838,148,606,39,66,29,37,60,-8,31,212,77,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11
4032,420838,148,606,39,14,7,7,12,0,28,94,11,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4033,420838,148,606,39,1,0,0,1,0,70,252,16,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4034,420838,148,606,39,12,2,5,9,-3,56,102,44,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
4035,420838,148,606,39,53,29,24,51,5,26,62,49,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,15
4036,420838,148,606,39,0,0,0,0,0,18,278,1,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4037,420838,148,606,39,22,22,0,22,22,15,56,29,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7
4038,420838,148,606,39,51,2,12,43,-10,60,56,49,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4039,420838,148,606,39,26,26,0,26,26,15,49,12,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
4040,420838,148,606,39,17,1,10,15,-9,54,2,18,24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4041,672411,1,14221,9,7,7,0,7,7,3,165,19,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5
4042,672411,1,14221,9,17,2,15,15,-13,44,0,17,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4043,672411,1,14221,9,8,0,6,6,-6,34,160,6,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
4044,672411,1,14221,9,16,0,1,15,-1,72,171,26,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4045,672411,1,14221,9,13,0,3,11,-3,58,429,18,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4046,672411,1,14221,9,18,0,18,18,-18,47,199,29,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4047,672411,1,14221,9,9,9,0,9,9,11,170,12,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4048,672411,1,14221,9,66,6,60,61,-54,47,0,62,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
4049,672411,1,14221,9,13,0,13,13,-13,44,224,17,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
4050,672411,1,14221,9,11,11,0,11,11,10,168,18,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
4051,672411,1,14221,9,7,7,0,7,7,13,200,31,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4052,672411,1,14221,9,8,1,3,2,-2,60,188,17,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
4053,672411,1,14221,9,8,8,0,8,8,11,236,14,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4
4054,672411,1,14221,9,23,0,2,21,-2,72,164,12,24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
4055,672411,1,14221,9,8,0,2,5,-2,58,275,4,24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4056,672411,1,14221,9,12,1,4,10,-3,57,208,5,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4057,672411,1,14221,9,18,18,0,18,18,8,200,21,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3
4058,672411,1,14221,9,4,4,0,4,4,6,210,19,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
4059,672411,1,14221,9,12,12,0,12,12,19,159,28,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
4060,672411,1,14221,9,13,1,12,13,-11,39,0,12,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4061,672411,1,14221,9,20,20,0,20,20,9,174,74,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,13
4062,672411,1,14221,9,10,0,10,10,-10,38,222,17,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4063,672411,1,14221,9,5,1,4,5,-3,38,206,11,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4064,672411,1,14221,9,2,2,0,2,2,9,197,15,24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
4065,672411,1,14221,9,5,5,0,5,5,8,190,13,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
4066,672411,1,14221,9,85,7,78,83,-71,42,219,27,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
4067,672411,1,14221,9,8,3,5,8,-2,27,173,16,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4068,672411,1,14221,9,2,2,0,2,2,21,230,3,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
4069,672411,1,14221,9,17,17,0,17,17,18,133,27,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
4070,672411,1,14221,9,17,17,0,17,17,15,226,31,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4
4071,672411,1,14221,9,3,2,1,1,1,55,201,12,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4072,672411,1,14221,9,199,25,174,189,-149,35,158,199,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
4073,672411,1,14221,9,16,2,14,15,-12,44,0,20,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
4074,672411,1,14221,9,0,0,0,0,0,16,0,31,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
4075,672411,1,14221,9,30,30,0,30,30,9,160,26,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5
4076,672411,1,14221,9,32,1,6,25,-5,71,176,79,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4077,672411,1,14221,9,8,1,5,7,-4,49,150,3,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
4078,672411,1,14221,9,10,10,0,10,10,20,182,25,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4079,672411,1,14221,9,15,0,15,15,-15,43,214,3,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4080,672411,1,14221,9,14,1,13,14,-12,40,142,35,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
4081,672411,1,14221,9,8,0,1,8,-1,58,173,4,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4082,672411,1,14221,9,8,0,1,8,-1,68,157,11,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4083,672411,1,14221,9,26,26,0,26,26,21,197,34,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
4084,672411,1,14221,9,4,2,1,1,1,72,193,17,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4085,672411,1,14221,9,4,0,0,4,0,64,186,19,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4086,672411,1,14221,9,3,0,1,3,-1,56,206,1,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4087,672411,1,14221,9,14,0,1,13,-1,66,126,16,24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4088,672411,1,14221,9,24,24,0,24,24,6,130,27,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4
4089,672411,1,14221,9,11,2,9,11,-7,37,135,30,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
4090,672411,1,14221,9,10,0,1,9,-1,68,133,21,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4091,672411,1,14221,9,17,6,11,17,-5,27,125,12,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
4092,672411,1,14221,9,8,6,0,6,6,21,190,17,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4093,672411,1,14221,9,5,5,0,5,5,21,164,3,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4094,672411,1,14221,9,0,0,0,0,0,0,163,11,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,18
4095,672411,1,14221,9,4,4,0,4,4,16,215,12,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
4096,672411,1,14221,9,72,1,15,70,-14,58,150,66,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4097,672411,1,14221,9,11,0,11,11,-11,38,197,28,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4098,672411,1,14221,9,8,0,2,6,-2,59,176,4,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4099,672411,1,14221,9,7,0,0,7,0,71,178,24,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4100,672411,1,14221,9,55,22,33,54,-11,27,0,91,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4101,672411,1,14221,9,3,0,3,3,-3,45,0,17,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4102,672411,1,14221,9,2,2,0,2,2,12,152,23,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4103,672411,1,14221,9,0,0,0,0,0,0,133,17,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5
4104,672411,1,14221,9,8,8,0,8,8,9,189,14,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4
4105,672411,1,14221,9,3,0,3,3,-3,47,210,14,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4106,672411,1,14221,9,75,11,64,69,-53,44,68,57,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3
4107,672411,1,14221,9,22,1,16,21,-15,49,209,12,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4108,672411,1,14221,9,3,0,3,3,-3,30,185,20,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
4109,672411,1,14221,9,7,7,0,7,7,14,0,11,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4
4110,672411,1,14221,9,0,0,0,0,0,4,203,17,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
4111,672411,1,14221,9,17,17,0,17,17,9,163,120,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,12
4112,672411,1,14221,9,3,0,0,3,0,64,224,17,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4113,672411,1,14221,9,8,6,0,6,6,6,245,5,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
4114,672411,1,14221,9,0,0,0,0,0,20,166,5,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4115,672411,1,14221,9,25,25,0,25,25,23,173,35,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
4116,672411,1,14221,9,5,0,2,4,-2,57,234,11,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4117,672411,1,14221,9,2,0,1,1,-1,63,170,14,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4118,672411,1,14221,9,13,13,0,13,13,19,165,34,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3
4119,672411,1,14221,9,18,2,16,17,-14,39,162,92,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4120,672411,1,14221,9,2,0,2,2,-2,37,213,11,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4121,672411,1,14221,9,8,0,6,6,-6,43,218,40,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
4122,672411,1,14221,9,8,0,2,7,-2,68,251,18,24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4123,672411,1,14221,9,9,0,2,7,-2,71,199,35,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4124,672411,1,14221,9,7,1,6,6,-5,48,265,5,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
4125,672411,1,14221,9,11,11,0,11,11,11,182,45,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3
4126,672411,1,14221,9,3,0,0,3,0,59,216,17,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4127,672411,1,14221,9,16,5,11,15,-6,41,198,18,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4128,672411,1,14221,9,8,8,0,8,8,23,0,13,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4129,672411,1,14221,9,2,0,2,2,-2,42,157,3,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4130,672411,1,14221,9,11,0,0,11,0,64,179,28,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4131,672411,1,14221,9,9,0,2,8,-2,65,174,12,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4132,672411,1,14221,9,4,1,3,3,-2,34,183,19,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4133,672411,1,14221,9,1,0,1,1,-1,46,333,14,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4134,672411,1,14221,9,34,1,8,32,-7,54,219,136,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4135,672411,1,14221,9,121,121,0,121,121,21,81,144,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10
4136,672411,1,14221,9,2,2,0,2,2,9,93,17,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3
4137,672411,1,14221,9,28,0,6,25,-6,58,148,63,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
4138,672411,1,14221,9,3,3,0,3,3,15,170,19,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
4139,672411,1,14221,9,11,11,0,11,11,23,213,34,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
4140,672411,1,14221,9,23,3,20,23,-17,35,126,167,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4141,672411,1,14221,9,21,21,0,21,21,3,275,281,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,17
4142,672411,1,14221,9,2,2,0,2,2,6,203,14,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2
4143,672411,1,14221,9,19,0,6,17,-6,68,153,13,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4144,672411,1,14221,9,2,2,0,2,2,2,168,33,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5
4145,672411,1,14221,9,4,2,2,3,0,43,187,21,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4146,672411,1,14221,9,4,4,0,2,4,30,182,12,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4147,672411,1,14221,9,4,2,0,2,2,66,0,4,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4148,672411,1,14221,9,7,5,2,5,3,32,192,42,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4149,672411,1,14221,9,5,5,0,5,5,8,262,13,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3
4150,672411,1,14221,9,11,0,11,11,-11,40,199,21,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
4151,672411,1,14221,9,20,20,0,20,20,14,129,29,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4152,672411,1,14221,9,8,8,0,8,8,21,176,3,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4
4153,672411,1,14221,9,31,0,9,30,-9,52,310,42,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
4154,672411,1,14221,9,10,0,10,10,-10,45,171,17,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4155,672411,1,14221,9,43,43,0,43,43,9,200,118,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8
4156,672411,1,14221,9,38,2,36,38,-34,36,125,54,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
4157,672411,1,14221,9,61,5,56,60,-51,38,283,193,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4158,672411,1,14221,9,3,0,3,3,-3,42,148,25,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4159,672411,1,14221,9,35,1,2,32,-1,70,197,42,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4160,672411,1,14221,9,27,3,24,24,-21,40,187,92,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3
4161,672411,1,14221,9,12,12,0,12,12,20,132,51,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
4162,672411,1,14221,9,12,0,2,12,-2,65,122,17,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4163,672411,1,14221,9,14,0,2,13,-2,66,126,15,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4164,672411,1,14221,9,38,6,32,33,-26,43,154,63,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4165,672411,1,14221,9,23,8,15,23,-7,28,145,17,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4166,672411,1,14221,9,34,1,20,33,-19,49,160,74,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4167,672411,1,14221,9,13,0,0,13,0,69,161,14,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4168,672411,1,14221,9,11,0,6,9,-6,57,219,51,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4169,672411,1,14221,9,11,11,0,11,11,12,134,35,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3
4170,672411,1,14221,9,17,17,0,17,17,8,105,23,24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8
4171,672411,1,14221,9,7,3,4,6,-1,28,82,22,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4172,672411,1,14221,9,19,0,0,19,0,72,126,31,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4173,672411,1,14221,9,8,8,0,8,8,2,116,92,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,11
4174,672411,1,14221,9,12,12,0,12,12,9,156,6,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
4175,672411,1,14221,9,3,0,1,2,-1,70,140,3,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4176,672411,1,14221,9,10,0,2,9,-2,65,160,17,24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4177,672411,1,14221,9,62,62,0,62,62,12,92,298,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3
4178,672411,1,14221,9,69,69,0,69,69,22,0,373,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8
4179,672411,1,14221,9,16,0,16,16,-16,41,169,22,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4180,672411,1,14221,9,19,0,5,19,-5,56,141,11,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
4181,672411,1,14221,9,5,5,0,5,5,1,180,17,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7
4182,672411,1,14221,9,15,0,8,12,-8,53,147,27,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4183,672411,1,14221,9,1,1,0,1,1,2,0,25,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8
4184,672411,1,14221,9,18,0,18,18,-18,48,126,13,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4185,672411,1,14221,9,5,0,5,5,-5,43,157,3,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4186,672411,1,14221,9,144,144,0,144,144,15,147,225,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,22
4187,672411,1,14221,9,14,14,0,14,14,12,194,24,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
4188,672411,1,14221,9,18,10,8,17,2,33,162,13,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
4189,672411,1,14221,9,47,2,6,42,-4,62,205,179,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4190,672411,1,14221,9,8,0,0,8,0,63,479,19,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4191,672411,1,14221,9,2,0,2,2,-2,41,152,17,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4192,672411,1,14221,9,37,1,36,37,-35,41,107,14,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
4193,672411,1,14221,9,14,14,0,14,14,1,234,78,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,18
4194,672411,1,14221,9,18,1,10,17,-9,50,254,53,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4195,672411,1,14221,9,12,12,0,12,12,7,0,23,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4
4196,672411,1,14221,9,0,0,0,0,0,0,180,16,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,62
4197,672411,1,14221,9,18,1,17,17,-16,47,323,5,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4198,672411,1,14221,9,10,10,0,10,10,6,238,15,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4199,672411,1,14221,9,8,8,0,8,8,20,130,1,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4200,672411,1,14221,9,9,1,8,9,-7,45,156,17,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4201,672411,1,14221,9,48,2,46,46,-44,46,117,57,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4202,672411,1,14221,9,27,27,0,27,27,21,191,81,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
4203,672411,1,14221,9,2,2,0,2,2,12,187,4,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
4204,672411,1,14221,9,13,0,3,12,-3,58,133,4,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4205,672411,1,14221,9,16,3,13,13,-10,46,0,55,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
4206,672411,1,14221,9,2,2,0,2,2,19,128,5,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
4207,672411,1,14221,9,39,3,36,38,-33,36,319,22,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4208,672411,1,14221,9,13,13,0,13,13,23,142,3,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4209,672411,1,14221,9,11,11,0,11,11,15,64,1,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4210,672411,1,14221,9,7,0,0,7,0,62,134,5,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4211,672411,1,14221,9,1,1,0,1,1,1,164,22,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6
4212,672411,1,14221,9,5,0,5,5,-5,45,152,15,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4213,672411,1,14221,9,16,3,13,16,-10,37,0,59,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5
4214,672411,1,14221,9,11,3,1,8,2,52,174,17,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4215,672411,1,14221,9,1,1,0,1,1,1,159,6,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2
4216,672411,1,14221,9,13,13,0,13,13,20,142,29,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
